"","date","INDUST_FLOW_cfs"
"6416",2017-07-25,-29848.221664128
"6417",2017-07-26,80492.335471296
"6418",2017-07-27,100554.254950464
"6419",2017-07-28,24416.8239514752
"6420",2017-07-29,25933.700790144
"6421",2017-07-30,171994.260900672
"6422",2017-07-31,-565158.95118144
"6423",2017-08-01,-785350.75034304
"6424",2017-08-02,-616537.03765248
"6425",2017-08-03,-584731.55555136
"6426",2017-08-04,-526013.7424416
"6427",2017-08-05,-396345.23849088
"6428",2017-08-06,-206246.318548032
"6429",2017-08-07,-74620.55416032
"6430",2017-08-08,46484.93537856
"6431",2017-08-09,32050.139655744
"6432",2017-08-10,29114.249000256
"6433",2017-08-11,-54803.292235776
"6434",2017-08-12,-28624.933891008
"6435",2017-08-13,3449.6715201984
"6436",2017-08-14,-266676.73454016
"6437",2017-08-15,-393898.66294464
"6438",2017-08-16,-229488.786237312
"6439",2017-08-17,-199885.222127808
"6440",2017-08-18,-131870.421942336
"6441",2017-08-19,-90278.637656256
"6442",2017-08-20,-63121.649092992
"6443",2017-08-21,-1467.945327744
"6444",2017-08-22,-38655.893630592
"6445",2017-08-23,-103245.488051328
"6446",2017-08-24,-46974.250487808
"6447",2017-08-25,-97129.049185728
"6448",2017-08-26,43059.729613824
"6449",2017-08-27,43304.387168448
"6450",2017-08-28,48686.853370176
"6451",2017-08-29,39879.181403712
"6452",2017-08-30,40123.838958336
"6453",2017-08-31,119148.229101888
"6454",2017-09-01,205757.003438784
"6455",2017-09-02,113521.105345536
"6456",2017-09-03,43304.387168448
"6457",2017-09-04,42570.414504576
"6458",2017-09-05,-59941.10088288
"6459",2017-09-06,-228510.156018816
"6460",2017-09-07,-201597.825010176
"6461",2017-09-08,-6483.425197536
"6462",2017-09-09,34496.715201984
"6463",2017-09-10,-47708.22315168
"6464",2017-09-11,-96884.391631104
"6465",2017-09-12,-949271.31194112
"6466",2017-09-13,-1096065.84471552
"6467",2017-09-14,-778011.02370432
"6468",2017-09-15,-152666.314085376
"6469",2017-09-16,-445276.74941568
"6470",2017-09-17,332734.27428864
"6471",2017-09-18,13774.2203253312
"6472",2017-09-19,41591.78428608
"6473",2017-09-20,52356.716689536
"6474",2017-09-21,45506.305160064
"6475",2017-09-22,45995.620269312
"6476",2017-09-23,47708.22315168
"6477",2017-09-24,39879.181403712
"6478",2017-09-25,45750.962714688
"6479",2017-09-26,57005.210227392
"6480",2017-09-27,48197.538260928
"6481",2017-09-28,72173.97861408
"6482",2017-09-29,52846.031798784
"6483",2017-09-30,42081.099395328
"6484",2017-10-01,40123.838958336
"6485",2017-10-02,43793.702277696
"6486",2017-10-03,82449.595908288
"6487",2017-10-04,76333.157042688
"6488",2017-10-05,66546.854857728
"6489",2017-10-06,67036.169966976
"6490",2017-10-07,62387.67642912
"6491",2017-10-08,61409.046210624
"6492",2017-10-09,54069.319571904
"6493",2017-10-10,100554.254950464
"6494",2017-10-11,72907.951277952
"6495",2017-10-12,74131.239051072
"6496",2017-10-13,78779.732588928
"6497",2017-10-14,98596.994513472
"6498",2017-10-15,91501.925429376
"6499",2017-10-16,73397.2663872
"6500",2017-10-17,62387.67642912
"6501",2017-10-18,26178.358344768
"6502",2017-10-19,62632.333983744
"6503",2017-10-20,58717.81310976
"6504",2017-10-21,87587.404555392
"6505",2017-10-22,74865.211714944
"6506",2017-10-23,114499.735564032
"6507",2017-10-24,98841.652068096
"6508",2017-10-25,55047.9497904
"6509",2017-10-26,53824.66201728
"6510",2017-10-27,70216.718177088
"6511",2017-10-28,73886.581496448
"6512",2017-10-29,45261.64760544
"6513",2017-10-30,40613.154067584
"6514",2017-10-31,51133.428916416
"6515",2017-11-01,37921.92096672
"6516",2017-11-02,34007.400092736
"6517",2017-11-03,62143.018874496
"6518",2017-11-04,55292.607345024
"6519",2017-11-05,59207.128219008
"6520",2017-11-06,62632.333983744
"6521",2017-11-07,48197.538260928
"6522",2017-11-08,57739.182891264
"6523",2017-11-09,52601.37424416
"6524",2017-11-10,50888.771361792
"6525",2017-11-11,66057.53974848
"6526",2017-11-12,47952.880706304
"6527",2017-11-13,26423.015899392
"6528",2017-11-14,38655.893630592
"6529",2017-11-15,43059.729613824
"6530",2017-11-16,19694.933147232
"6531",2017-11-17,55781.922454272
"6532",2017-11-18,95416.44630336
"6533",2017-11-19,63121.649092992
"6534",2017-11-20,87832.062110016
"6535",2017-11-21,55537.264899648
"6536",2017-11-22,68993.430403968
"6537",2017-11-23,61409.046210624
"6538",2017-11-24,155112.889631616
"6539",2017-11-25,205757.003438784
"6540",2017-11-26,210160.839422016
"6541",2017-11-27,172238.918455296
"6542",2017-11-28,155112.889631616
"6543",2017-11-29,95171.788748736
"6544",2017-11-30,178110.699766272
"6545",2017-12-01,286249.33891008
"6546",2017-12-02,158048.780287104
"6547",2017-12-03,56515.895118144
"6548",2017-12-04,57494.52533664
"6549",2017-12-05,74131.239051072
"6550",2017-12-06,264230.15899392
"6551",2017-12-07,160984.670942592
"6552",2017-12-08,49176.168479424
"6553",2017-12-09,132604.394606208
"6554",2017-12-10,308268.51882624
"6555",2017-12-11,48931.5109248
"6556",2017-12-12,38655.893630592
"6557",2017-12-13,50154.79869792
"6558",2017-12-14,70216.718177088
"6559",2017-12-15,49665.483588672
"6560",2017-12-16,43304.387168448
"6561",2017-12-17,37187.948302848
"6562",2017-12-18,34007.400092736
"6563",2017-12-19,104713.433379072
"6564",2017-12-20,228754.81357344
"6565",2017-12-21,193768.783262208
"6566",2017-12-22,147283.847883648
"6567",2017-12-23,127711.243513728
"6568",2017-12-24,127711.243513728
"6569",2017-12-25,172238.918455296
"6570",2017-12-26,173217.548673792
"6571",2017-12-27,160006.040724096
"6572",2017-12-28,694827.45513216
"6573",2017-12-29,109606.584471552
"6574",2017-12-30,55781.922454272
"6575",2017-12-31,89300.00743776
"6576",2018-01-01,145326.587446656
"6577",2018-01-02,124775.35285824
"6578",2018-01-03,51867.401580288
"6579",2018-01-04,126243.298185984
"6580",2018-01-05,166856.452253568
"6581",2018-01-06,172728.233564544
"6582",2018-01-07,113276.447790912
"6583",2018-01-08,46729.592933184
"6584",2018-01-09,46240.277823936
"6585",2018-01-10,44527.674941568
"6586",2018-01-11,2079.589214304
"6587",2018-01-12,107160.008925312
"6588",2018-01-13,-22214.9059598592
"6589",2018-01-14,78045.759925056
"6590",2018-01-15,190832.89260672
"6591",2018-01-16,44038.35983232
"6592",2018-01-17,83672.883681408
"6593",2018-01-18,223617.004926336
"6594",2018-01-19,141167.409018048
"6595",2018-01-20,70950.69084096
"6596",2018-01-21,115233.708227904
"6597",2018-01-22,59451.785773632
"6598",2018-01-23,64344.936866112
"6599",2018-01-24,86608.774336896
"6600",2018-01-25,64344.936866112
"6601",2018-01-26,60185.758437504
"6602",2018-01-27,38900.551185216
"6603",2018-01-28,66057.53974848
"6604",2018-01-29,102756.17294208
"6605",2018-01-30,137008.23058944
"6606",2018-01-31,152666.314085376
"6607",2018-02-01,41102.469176832
"6608",2018-02-02,156091.519850112
"6609",2018-02-03,104468.775824448
"6610",2018-02-04,87832.062110016
"6611",2018-02-05,9370.3843420992
"6612",2018-02-06,51622.744025664
"6613",2018-02-07,79269.047698176
"6614",2018-02-08,53090.689353408
"6615",2018-02-09,40123.838958336
"6616",2018-02-10,-9933.0967177344
"6617",2018-02-11,69482.745513216
"6618",2018-02-12,61164.388656
"6619",2018-02-13,98352.336958848
"6620",2018-02-14,98107.679404224
"6621",2018-02-15,105692.063597568
"6622",2018-02-16,86119.459227648
"6623",2018-02-17,168324.397581312
"6624",2018-02-18,132604.394606208
"6625",2018-02-19,67036.169966976
"6626",2018-02-20,71195.348395584
"6627",2018-02-21,61164.388656
"6628",2018-02-22,190098.919942848
"6629",2018-02-23,185939.74151424
"6630",2018-02-24,137742.203253312
"6631",2018-02-25,102266.857832832
"6632",2018-02-26,74375.896605696
"6633",2018-02-27,199885.222127808
"6634",2018-02-28,153400.286749248
"6635",2018-03-01,104713.433379072
"6636",2018-03-02,199640.564573184
"6637",2018-03-03,278909.61227136
"6638",2018-03-04,126977.270849856
"6639",2018-03-05,25444.385680896
"6640",2018-03-06,153644.944303872
"6641",2018-03-07,147528.505438272
"6642",2018-03-08,249550.70571648
"6643",2018-03-09,232424.6768928
"6644",2018-03-10,99820.282286592
"6645",2018-03-11,88566.034773888
"6646",2018-03-12,111808.502463168
"6647",2018-03-13,79024.390143552
"6648",2018-03-14,229488.786237312
"6649",2018-03-15,242944.951741632
"6650",2018-03-16,237807.143094528
"6651",2018-03-17,120371.516875008
"6652",2018-03-18,41102.469176832
"6653",2018-03-19,80981.650580544
"6654",2018-03-20,143124.66945504
"6655",2018-03-21,213830.702741376
"6656",2018-03-22,271569.88563264
"6657",2018-03-23,218723.853833856
"6658",2018-03-24,225329.607808704
"6659",2018-03-25,176153.43932928
"6660",2018-03-26,157070.150068608
"6661",2018-03-27,116212.3384464
"6662",2018-03-28,187897.001951232
"6663",2018-03-29,178600.01487552
"6664",2018-03-30,67525.485076224
"6665",2018-03-31,71929.321059456
"6666",2018-04-01,108383.296698432
"6667",2018-04-02,130647.134169216
"6668",2018-04-03,206980.291211904
"6669",2018-04-04,185939.74151424
"6670",2018-04-05,215543.305623744
"6671",2018-04-06,143613.984564288
"6672",2018-04-07,192545.495489088
"6673",2018-04-08,211384.127195136
"6674",2018-04-09,162697.27382496
"6675",2018-04-10,145815.902555904
"6676",2018-04-11,269123.3100864
"6677",2018-04-12,330287.6987424
"6678",2018-04-13,425704.14504576
"6679",2018-04-14,357200.02975104
"6680",2018-04-15,150953.711203008
"6681",2018-04-16,63610.96420224
"6682",2018-04-17,72907.951277952
"6683",2018-04-18,164165.219152704
"6684",2018-04-19,220436.456716224
"6685",2018-04-20,177132.069547776
"6686",2018-04-21,105936.721152192
"6687",2018-04-22,65812.882193856
"6688",2018-04-23,-8000.3020362048
"6689",2018-04-24,-68504.11529472
"6690",2018-04-25,-50644.113807168
"6691",2018-04-26,24392.3581960128
"6692",2018-04-27,39389.866294464
"6693",2018-04-28,39634.523849088
"6694",2018-04-29,17223.8918455296
"6695",2018-04-30,164409.876707328
"6696",2018-05-01,176642.754438528
"6697",2018-05-02,177376.7271024
"6698",2018-05-03,150219.738539136
"6699",2018-05-04,146305.217665152
"6700",2018-05-05,120371.516875008
"6701",2018-05-06,111074.529799296
"6702",2018-05-07,344967.15201984
"6703",2018-05-08,325394.54764992
"6704",2018-05-09,55292.607345024
"6705",2018-05-10,357200.02975104
"6706",2018-05-11,369432.90748224
"6707",2018-05-12,162697.27382496
"6708",2018-05-13,75843.84193344
"6709",2018-05-14,-738865.81496448
"6710",2018-05-15,-714400.05950208
"6711",2018-05-16,-283802.76336384
"6712",2018-05-17,-462402.77823936
"6713",2018-05-18,-440383.5983232
"6714",2018-05-19,-420810.99395328
"6715",2018-05-20,-391452.0873984
"6716",2018-05-21,-398791.81403712
"6717",2018-05-22,-452616.4760544
"6718",2018-05-23,-379219.2096672
"6719",2018-05-24,-340074.00092736
"6720",2018-05-25,-344967.15201984
"6721",2018-05-26,-229733.443791936
"6722",2018-05-27,-357200.02975104
"6723",2018-05-28,-521120.59134912
"6724",2018-05-29,-481975.38260928
"6725",2018-05-30,-259337.00790144
"6726",2018-05-31,-359646.60529728
"6727",2018-06-01,-506441.13807168
"6728",2018-06-02,-538246.6201728
"6729",2018-06-03,-462402.77823936
"6730",2018-06-04,-472189.08042432
"6731",2018-06-05,-391452.0873984
"6732",2018-06-06,-283802.76336384
"6733",2018-06-07,-199395.90701856
"6734",2018-06-08,-196949.33147232
"6735",2018-06-09,-111808.502463168
"6736",2018-06-10,-72907.951277952
"6737",2018-06-11,30092.879218752
"6738",2018-06-12,46484.93537856
"6739",2018-06-13,27401.646117888
"6740",2018-06-14,58962.470664384
"6741",2018-06-15,49665.483588672
"6742",2018-06-16,-241721.663968512
"6743",2018-06-17,-225818.922917952
"6744",2018-06-18,54069.319571904
"6745",2018-06-19,-171.2602882368
"6746",2018-06-20,171.2602882368
"6747",2018-06-21,110095.8995808
"6748",2018-06-22,-186673.714178112
"6749",2018-06-23,-184961.111295744
"6750",2018-06-24,-150953.711203008
"6751",2018-06-25,-224595.635144832
"6752",2018-06-26,-305821.94328
"6753",2018-06-27,-320501.39655744
"6754",2018-06-28,-281356.1878176
"6755",2018-06-29,-274016.46117888
"6756",2018-06-30,-274016.46117888
"6757",2018-07-01,-303375.36773376
"6758",2018-07-02,-149975.080984512
"6759",2018-07-03,8367.2883681408
"6760",2018-07-04,9052.329521088
"6761",2018-07-05,-212852.07252288
"6762",2018-07-06,-501547.9869792
"6763",2018-07-07,-572498.67782016
"6764",2018-07-08,-428150.720592
"6765",2018-07-09,-386558.93630592
"6766",2018-07-10,-198417.276800064
"6767",2018-07-11,-27890.961227136
"6768",2018-07-12,22655.2895581824
"6769",2018-07-13,-25199.728126272
"6770",2018-07-14,10349.0145605952
"6771",2018-07-15,140433.436354176
"6772",2018-07-16,132115.07949696
"6773",2018-07-17,65568.224639232
"6774",2018-07-18,108383.296698432
"6775",2018-07-19,283802.76336384
"6776",2018-07-20,286249.33891008
"6777",2018-07-21,156825.492513984
"6778",2018-07-22,164654.534261952
"6779",2018-07-23,29603.564109504
"6780",2018-07-24,46729.592933184
"6781",2018-07-25,103000.830496704
"6782",2018-07-26,70216.718177088
"6783",2018-07-27,-247104.13017024
"6784",2018-07-28,-371879.48302848
"6785",2018-07-29,-322947.97210368
"6786",2018-07-30,-199151.249463936
"6787",2018-07-31,-89789.322547008
"6788",2018-08-01,-131625.764387712
"6789",2018-08-02,-12257.3434866624
"6790",2018-08-03,-50399.456252544
"6791",2018-08-04,-99575.624731968
"6792",2018-08-05,15046.439609376
"6793",2018-08-06,43793.702277696
"6794",2018-08-07,114744.393118656
"6795",2018-08-08,173706.86378304
"6796",2018-08-09,82449.595908288
"6797",2018-08-10,69482.745513216
"6798",2018-08-11,9590.5761412608
"6799",2018-08-12,53335.346908032
"6800",2018-08-13,9786.30218496
"6801",2018-08-14,58228.498000512
"6802",2018-08-15,108872.61180768
"6803",2018-08-16,98352.336958848
"6804",2018-08-17,79024.390143552
"6805",2018-08-18,117190.968664896
"6806",2018-08-19,51622.744025664
"6807",2018-08-20,-3743.2605857472
"6808",2018-08-21,-20820.3578985024
"6809",2018-08-22,139454.80613568
"6810",2018-08-23,152421.656530752
"6811",2018-08-24,70950.69084096
"6812",2018-08-25,-5627.123756352
"6813",2018-08-26,-242210.97907776
"6814",2018-08-27,-491761.68479424
"6815",2018-08-28,-450169.90050816
"6816",2018-08-29,-396345.23849088
"6817",2018-08-30,-415917.8428608
"6818",2018-08-31,-308268.51882624
"6819",2018-09-01,-104468.775824448
"6820",2018-09-02,-128200.558622976
"6821",2018-09-03,-196460.016363072
"6822",2018-09-04,-210650.154531264
"6823",2018-09-05,-68014.800185472
"6824",2018-09-06,44527.674941568
"6825",2018-09-07,36698.6331936
"6826",2018-09-08,-106670.693816064
"6827",2018-09-09,-14826.2478102144
"6828",2018-09-10,44772.332496192
"6829",2018-09-11,-100798.912505088
"6830",2018-09-12,-28624.933891008
"6831",2018-09-13,-43793.702277696
"6832",2018-09-14,-374326.05857472
"6833",2018-09-15,-413471.26731456
"6834",2018-09-16,-462402.77823936
"6835",2018-09-17,-501547.9869792
"6836",2018-09-18,-332734.27428864
"6837",2018-09-19,-77067.12970656
"6838",2018-09-20,42081.099395328
"6839",2018-09-21,24955.070571648
"6840",2018-09-22,51867.401580288
"6841",2018-09-23,88321.377219264
"6842",2018-09-24,47218.908042432
"6843",2018-09-25,59696.443328256
"6844",2018-09-26,35964.660529728
"6845",2018-09-27,121350.147093504
"6846",2018-09-28,110095.8995808
"6847",2018-09-29,129913.161505344
"6848",2018-09-30,101532.88516896
"6849",2018-10-01,137986.860807936
"6850",2018-10-02,170281.658018304
"6851",2018-10-03,155112.889631616
"6852",2018-10-04,86853.43189152
"6853",2018-10-05,186429.056623488
"6854",2018-10-06,183737.823522624
"6855",2018-10-07,150219.738539136
"6856",2018-10-08,80981.650580544
"6857",2018-10-09,44772.332496192
"6858",2018-10-10,58717.81310976
"6859",2018-10-11,59941.10088288
"6860",2018-10-12,44527.674941568
"6861",2018-10-13,23462.6594884416
"6862",2018-10-14,31071.509437248
"6863",2018-10-15,37432.605857472
"6864",2018-10-16,49420.826034048
"6865",2018-10-17,57494.52533664
"6866",2018-10-18,118903.571547264
"6867",2018-10-19,106670.693816064
"6868",2018-10-20,155112.889631616
"6869",2018-10-21,192300.837934464
"6870",2018-10-22,196460.016363072
"6871",2018-10-23,202087.140119424
"6872",2018-10-24,208448.236539648
"6873",2018-10-25,201842.4825648
"6874",2018-10-26,283802.76336384
"6875",2018-10-27,322947.97210368
"6876",2018-10-28,71195.348395584
"6877",2018-10-29,129179.188841472
"6878",2018-10-30,371879.48302848
"6879",2018-10-31,283802.76336384
"6880",2018-11-01,264230.15899392
"6881",2018-11-02,168569.055135936
"6882",2018-11-03,48197.538260928
"6883",2018-11-04,27401.646117888
"6884",2018-11-05,35964.660529728
"6885",2018-11-06,24465.7554624
"6886",2018-11-07,437937.02277696
"6887",2018-11-08,269123.3100864
"6888",2018-11-09,160495.355833344
"6889",2018-11-10,72418.636168704
"6890",2018-11-11,74865.211714944
"6891",2018-11-12,48931.5109248
"6892",2018-11-13,80981.650580544
"6893",2018-11-14,39145.20873984
"6894",2018-11-15,99820.282286592
"6895",2018-11-16,43059.729613824
"6896",2018-11-17,10177.7542723584
"6897",2018-11-18,29358.90655488
"6898",2018-11-19,29114.249000256
"6899",2018-11-20,170770.973127552
"6900",2018-11-21,86608.774336896
"6901",2018-11-22,37187.948302848
"6902",2018-11-23,48686.853370176
"6903",2018-11-24,105447.406042944
"6904",2018-11-25,87832.062110016
"6905",2018-11-26,142146.039236544
"6906",2018-11-27,139944.121244928
"6907",2018-11-28,261783.58344768
"6908",2018-11-29,278909.61227136
"6909",2018-11-30,196704.673917696
"6910",2018-12-01,121350.147093504
"6911",2018-12-02,104224.118269824
"6912",2018-12-03,126243.298185984
"6913",2018-12-04,118658.91399264
"6914",2018-12-05,227776.183354944
"6915",2018-12-06,160984.670942592
"6916",2018-12-07,196460.016363072
"6917",2018-12-08,135295.627707072
"6918",2018-12-09,45506.305160064
"6919",2018-12-10,170037.00046368
"6920",2018-12-11,219702.484052352
"6921",2018-12-12,194502.75592608
"6922",2018-12-13,132115.07949696
"6923",2018-12-14,96395.076521856
"6924",2018-12-15,61164.388656
"6925",2018-12-16,63610.96420224
"6926",2018-12-17,210894.812085888
"6927",2018-12-18,286249.33891008
"6928",2018-12-19,167835.082472064
"6929",2018-12-20,-109851.242026176
"6930",2018-12-21,-88321.377219264
"6931",2018-12-22,93948.500975616
"6932",2018-12-23,131136.449278464
"6933",2018-12-24,179823.30264864
"6934",2018-12-25,165633.164480448
"6935",2018-12-26,135784.94281632
"6936",2018-12-27,194992.071035328
"6937",2018-12-28,124775.35285824
"6938",2018-12-29,222393.717153216
"6939",2018-12-30,259337.00790144
"6940",2018-12-31,192056.18037984
"6941",2019-01-01,128934.531286848
"6942",2019-01-02,133827.682379328
"6943",2019-01-03,168324.397581312
"6944",2019-01-04,88566.034773888
"6945",2019-01-05,364539.75638976
"6946",2019-01-06,430597.29613824
"6947",2019-01-07,376772.63412096
"6948",2019-01-08,430597.29613824
"6949",2019-01-09,391452.0873984
"6950",2019-01-10,596964.43328256
"6951",2019-01-11,308268.51882624
"6952",2019-01-12,322947.97210368
"6953",2019-01-13,201597.825010176
"6954",2019-01-14,396345.23849088
"6955",2019-01-15,474635.65597056
"6956",2019-01-16,528460.31798784
"6957",2019-01-17,236583.855321408
"6958",2019-01-18,420810.99395328
"6959",2019-01-19,83672.883681408
"6960",2019-01-20,114255.078009408
"6961",2019-01-21,198661.934354688
"6962",2019-01-22,-118169.598883392
"6963",2019-01-23,-155112.889631616
"6964",2019-01-24,-127466.585959104
"6965",2019-01-25,3156.0824546496
"6966",2019-01-26,-114744.393118656
"6967",2019-01-27,-543139.77126528
"6968",2019-01-28,-976183.64294976
"6969",2019-01-29,-878320.62110016
"6970",2019-01-30,-499101.41143296
"6971",2019-01-31,-197683.304136192
"6972",2019-02-01,-30826.851882624
"6973",2019-02-02,163675.904043456
"6974",2019-02-03,428150.720592
"6975",2019-02-04,631216.49092992
"6976",2019-02-05,450169.90050816
"6977",2019-02-06,-42325.756949952
"6978",2019-02-07,18838.631706048
"6979",2019-02-08,171260.2882368
"6980",2019-02-09,259337.00790144
"6981",2019-02-10,204289.05811104
"6982",2019-02-11,111563.844908544
"6983",2019-02-12,-42325.756949952
"6984",2019-02-13,-342520.5764736
"6985",2019-02-14,-291142.49000256
"6986",2019-02-15,173217.548673792
"6987",2019-02-16,-155602.204740864
"6988",2019-02-17,65812.882193856
"6989",2019-02-18,45261.64760544
"6990",2019-02-19,48442.195815552
"6991",2019-02-20,33028.76987424
"6992",2019-02-21,42815.0720592
"6993",2019-02-22,61898.361319872
"6994",2019-02-23,60675.073546752
"6995",2019-02-24,86853.43189152
"6996",2019-02-25,99820.282286592
"6997",2019-02-26,330287.6987424
"6998",2019-02-27,332734.27428864
"6999",2019-02-28,155357.54718624
"7000",2019-03-01,17468.5494001536
"7001",2019-03-02,108383.296698432
"7002",2019-03-03,150953.711203008
"7003",2019-03-04,208448.236539648
"7004",2019-03-05,241721.663968512
"7005",2019-03-06,332734.27428864
"7006",2019-03-07,342520.5764736
"7007",2019-03-08,445276.74941568
"7008",2019-03-09,396345.23849088
"7009",2019-03-10,340074.00092736
"7010",2019-03-11,310715.09437248
"7011",2019-03-12,521120.59134912
"7012",2019-03-13,418364.41840704
"7013",2019-03-14,308268.51882624
"7014",2019-03-15,199885.222127808
"7015",2019-03-16,239764.40353152
"7016",2019-03-17,278909.61227136
"7017",2019-03-18,283802.76336384
"7018",2019-03-19,-44038.35983232
"7019",2019-03-20,-81470.965689792
"7020",2019-03-21,-64834.25197536
"7021",2019-03-22,181780.563085632
"7022",2019-03-23,200863.852346304
"7023",2019-03-24,274016.46117888
"7024",2019-03-25,221904.402043968
"7025",2019-03-26,288695.91445632
"7026",2019-03-27,611643.88656
"7027",2019-03-28,447723.32496192
"7028",2019-03-29,408578.11622208
"7029",2019-03-30,401238.38958336
"7030",2019-03-31,381665.78521344
"7031",2019-04-01,366986.331936
"7032",2019-04-02,261783.58344768
"7033",2019-04-03,570052.10227392
"7034",2019-04-04,298482.21664128
"7035",2019-04-05,227776.183354944
"7036",2019-04-06,102022.200278208
"7037",2019-04-07,103490.145605952
"7038",2019-04-08,159272.068060224
"7039",2019-04-09,202821.112783296
"7040",2019-04-10,281356.1878176
"7041",2019-04-11,452616.4760544
"7042",2019-04-12,692380.87958592
"7043",2019-04-13,384112.36075968
"7044",2019-04-14,175419.466665408
"7045",2019-04-15,371879.48302848
"7046",2019-04-16,366986.331936
"7047",2019-04-17,274016.46117888
"7048",2019-04-18,357200.02975104
"7049",2019-04-19,80981.650580544
"7050",2019-04-20,99820.282286592
"7051",2019-04-21,110340.557135424
"7052",2019-04-22,228265.498464192
"7053",2019-04-23,151687.68386688
"7054",2019-04-24,291142.49000256
"7055",2019-04-25,479528.80706304
"7056",2019-04-26,562712.3756352
"7057",2019-04-27,621430.18874496
"7058",2019-04-28,552926.07345024
"7059",2019-04-29,511334.28916416
"7060",2019-04-30,503994.56252544
"7061",2019-05-01,621430.18874496
"7062",2019-05-02,37921.92096672
"7063",2019-05-03,-16392.056159808
"7064",2019-05-04,-81226.308135168
"7065",2019-05-05,-337627.42538112
"7066",2019-05-06,-344967.15201984
"7067",2019-05-07,-310715.09437248
"7068",2019-05-08,-197927.961690816
"7069",2019-05-09,-151932.341421504
"7070",2019-05-10,-232913.992002048
"7071",2019-05-11,-233892.622220544
"7072",2019-05-12,-420810.99395328
"7073",2019-05-13,-450169.90050816
"7074",2019-05-14,-481975.38260928
"7075",2019-05-15,-274016.46117888
"7076",2019-05-16,-327841.12319616
"7077",2019-05-17,-87098.089446144
"7078",2019-05-18,79269.047698176
"7079",2019-05-19,66302.197303104
"7080",2019-05-20,214809.332959872
"7081",2019-05-21,389005.51185216
"7082",2019-05-22,594517.85773632
"7083",2019-05-23,604304.15992128
"7084",2019-05-24,601857.58437504
"7085",2019-05-25,626323.33983744
"7086",2019-05-26,530906.89353408
"7087",2019-05-27,552926.07345024
"7088",2019-05-28,557819.22454272
"7089",2019-05-29,577391.82891264
"7090",2019-05-30,584731.55555136
"7091",2019-05-31,570052.10227392
"7092",2019-06-01,567605.52672768
"7093",2019-06-02,337627.42538112
"7094",2019-06-03,216521.93584224
"7095",2019-06-04,-98352.336958848
"7096",2019-06-05,-113765.76290016
"7097",2019-06-06,489.315109248
"7098",2019-06-07,-54558.634681152
"7099",2019-06-08,-10716.0008925312
"7100",2019-06-09,-41591.78428608
"7101",2019-06-10,-435490.44723072
"7102",2019-06-11,-555372.64899648
"7103",2019-06-12,-628769.91538368
"7104",2019-06-13,-445276.74941568
"7105",2019-06-14,-682594.57740096
"7106",2019-06-15,-570052.10227392
"7107",2019-06-16,-138231.51836256
"7108",2019-06-17,-283802.76336384
"7109",2019-06-18,-540693.19571904
"7110",2019-06-19,-455063.05160064
"7111",2019-06-20,-719293.21059456
"7112",2019-06-21,-477082.2315168
"7113",2019-06-22,-94927.131194112
"7114",2019-06-23,-106181.378706816
"7115",2019-06-24,-87587.404555392
"7116",2019-06-25,120126.859320384
"7117",2019-06-26,195726.0436992
"7118",2019-06-27,330287.6987424
"7119",2019-06-28,249550.70571648
"7120",2019-06-29,149241.10832064
"7121",2019-06-30,149730.423429888
"7122",2019-07-01,49910.141143296
"7123",2019-07-02,114989.05067328
"7124",2019-07-03,293589.0655488
"7125",2019-07-04,228999.471128064
"7126",2019-07-05,344967.15201984
"7127",2019-07-06,50154.79869792
"7128",2019-07-07,66546.854857728
"7129",2019-07-08,-143369.327009664
"7130",2019-07-09,-428150.720592
"7131",2019-07-10,-288695.91445632
"7132",2019-07-11,-357200.02975104
"7133",2019-07-12,-516227.44025664
"7134",2019-07-13,-190832.89260672
"7135",2019-07-14,57005.210227392
"7136",2019-07-15,-23120.138911968
"7137",2019-07-16,8049.2335471296
"7138",2019-07-17,322947.97210368
"7139",2019-07-18,376772.63412096
"7140",2019-07-19,106181.378706816
"7141",2019-07-20,23756.2485539904
"7142",2019-07-21,10520.274848832
"7143",2019-07-22,-149975.080984512
"7144",2019-07-23,-396345.23849088
"7145",2019-07-24,-24465.7554624
"7146",2019-07-25,44527.674941568
"7147",2019-07-26,-94927.131194112
"7148",2019-07-27,-433043.87168448
"7149",2019-07-28,-413471.26731456
"7150",2019-07-29,-308268.51882624
"7151",2019-07-30,-186673.714178112
"7152",2019-07-31,-347413.72756608
"7153",2019-08-01,-716846.63504832
"7154",2019-08-02,-873427.47000768
"7155",2019-08-03,-846515.13899904
"7156",2019-08-04,-704613.75731712
"7157",2019-08-05,-638556.21756864
"7158",2019-08-06,-692380.87958592
"7159",2019-08-07,-675254.85076224
"7160",2019-08-08,-565158.95118144
"7161",2019-08-09,-433043.87168448
"7162",2019-08-10,-291142.49000256
"7163",2019-08-11,-391452.0873984
"7164",2019-08-12,-286249.33891008
"7165",2019-08-13,-261783.58344768
"7166",2019-08-14,-296035.64109504
"7167",2019-08-15,-227776.183354944
"7168",2019-08-16,-340074.00092736
"7169",2019-08-17,-208692.894094272
"7170",2019-08-18,-283802.76336384
"7171",2019-08-19,80492.335471296
"7172",2019-08-20,369432.90748224
"7173",2019-08-21,477082.2315168
"7174",2019-08-22,286249.33891008
"7175",2019-08-23,-10324.5488051328
"7176",2019-08-24,-45750.962714688
"7177",2019-08-25,-22581.8922917952
"7178",2019-08-26,-136518.915480192
