"","date","L8.441_FLOW_cfs"
"7187",2019-09-04,-74375.896605696
"7188",2019-09-05,-65568.224639232
"7189",2019-09-06,-23340.3307111296
"7190",2019-09-07,-15951.6725614848
"7191",2019-09-08,-3890.0551185216
"7192",2019-09-09,1247.7535285824
"7193",2019-09-10,6752.5485076224
"7194",2019-09-11,4232.5756949952
"7195",2019-09-12,831.8356857216
"7196",2019-09-13,6116.4388656
"7197",2019-09-14,2152.9864806912
"7198",2019-09-15,-14997.5080984512
"7199",2019-09-16,-12306.2749975872
"7200",2019-09-17,-2471.0413017024
"7201",2019-09-18,3131.6166991872
"7202",2019-09-19,2152.9864806912
"7203",2019-09-20,3718.7948302848
"7204",2019-09-21,1052.0274848832
"7205",2019-09-22,-3474.1372756608
"7206",2019-09-23,362093.18084352
"7207",2019-09-24,511334.28916416
"7208",2019-09-25,589624.70664384
"7209",2019-09-26,557819.22454272
"7210",2019-09-27,523567.16689536
"7211",2019-09-28,550479.497904
"7212",2019-09-29,508887.71361792
"7213",2019-09-30,447723.32496192
"7214",2019-10-01,425704.14504576
"7215",2019-10-02,379219.2096672
"7216",2019-10-03,435490.44723072
"7217",2019-10-04,464849.3537856
"7218",2019-10-05,433043.87168448
"7219",2019-10-06,430597.29613824
"7220",2019-10-07,398791.81403712
"7221",2019-10-08,276463.03672512
"7222",2019-10-09,231690.704228928
"7223",2019-10-10,62143.018874496
"7224",2019-10-11,112053.160017792
"7225",2019-10-12,50154.79869792
"7226",2019-10-13,157804.12273248
"7227",2019-10-14,254443.85680896
"7228",2019-10-15,94437.816084864
"7229",2019-10-16,166122.479589696
"7230",2019-10-17,266676.73454016
"7231",2019-10-18,281356.1878176
"7232",2019-10-19,113031.790236288
"7233",2019-10-20,80003.020362048
"7234",2019-10-21,52601.37424416
"7235",2019-10-22,86853.43189152
"7236",2019-10-23,135784.94281632
"7237",2019-10-24,183003.850858752
"7238",2019-10-25,320501.39655744
"7239",2019-10-26,49176.168479424
"7240",2019-10-27,-296035.64109504
"7241",2019-10-28,-175664.124220032
"7242",2019-10-29,-77311.787261184
"7243",2019-10-30,103000.830496704
"7244",2019-10-31,205267.688329536
"7245",2019-11-01,126243.298185984
"7246",2019-11-02,337627.42538112
"7247",2019-11-03,242210.97907776
"7248",2019-11-04,222638.37470784
"7249",2019-11-05,174685.494001536
"7250",2019-11-06,180312.617757888
"7251",2019-11-07,179578.645094016
"7252",2019-11-08,133338.36727008
"7253",2019-11-09,-41102.469176832
"7254",2019-11-10,-217989.881169984
"7255",2019-11-11,-160250.69827872
"7256",2019-11-12,-14508.1929892032
"7257",2019-11-13,-73397.2663872
"7258",2019-11-14,-86853.43189152
"7259",2019-11-15,15095.3711203008
"7260",2019-11-16,-141412.066572672
"7261",2019-11-17,-68259.457740096
"7262",2019-11-18,-40857.811622208
"7263",2019-11-19,73152.608832576
"7264",2019-11-20,164654.534261952
"7265",2019-11-21,484421.95815552
"7266",2019-11-22,447723.32496192
"7267",2019-11-23,389005.51185216
"7268",2019-11-24,467295.92933184
"7269",2019-11-25,379219.2096672
"7270",2019-11-26,330287.6987424
"7271",2019-11-27,208692.894094272
"7272",2019-11-28,374326.05857472
"7273",2019-11-29,349860.30311232
"7274",2019-11-30,349860.30311232
"7275",2019-12-01,376772.63412096
"7276",2019-12-02,472189.08042432
"7277",2019-12-03,362093.18084352
"7278",2019-12-04,494208.26034048
"7279",2019-12-05,369432.90748224
"7280",2019-12-06,369432.90748224
"7281",2019-12-07,347413.72756608
"7282",2019-12-08,401238.38958336
"7283",2019-12-09,396345.23849088
"7284",2019-12-10,352306.87865856
"7285",2019-12-11,347413.72756608
"7286",2019-12-12,-212852.07252288
"7287",2019-12-13,-851408.29009152
"7288",2019-12-14,-638556.21756864
"7289",2019-12-15,-308268.51882624
"7290",2019-12-16,-66546.854857728
"7291",2019-12-17,-235115.909993664
"7292",2019-12-18,-81960.28079904
"7293",2019-12-19,-166367.13714432
"7294",2019-12-20,-176887.411993152
"7295",2019-12-21,-205757.003438784
"7296",2019-12-22,-152421.656530752
"7297",2019-12-23,43793.702277696
"7298",2019-12-24,-21774.522361536
"7299",2019-12-25,-161229.328497216
"7300",2019-12-26,-55537.264899648
"7301",2019-12-27,-88810.692328512
"7302",2019-12-28,-594517.85773632
"7303",2019-12-29,-641002.79311488
"7304",2019-12-30,-173217.548673792
"7305",2019-12-31,-183737.823522624
"7306",2020-01-01,-204044.400556416
"7307",2020-01-02,-145326.587446656
"7308",2020-01-03,-109117.269362304
"7309",2020-01-04,-160006.040724096
"7310",2020-01-05,-261783.58344768
"7311",2020-01-06,16122.9328497216
"7312",2020-01-07,135540.285261696
"7313",2020-01-08,92480.555647872
"7314",2020-01-09,36943.290748224
"7315",2020-01-10,129668.50395072
"7316",2020-01-11,-106670.693816064
"7317",2020-01-12,-36943.290748224
"7318",2020-01-13,-84896.171454528
"7319",2020-01-14,-105447.406042944
"7320",2020-01-15,27646.303672512
"7321",2020-01-16,155846.862295488
"7322",2020-01-17,-41347.126731456
"7323",2020-01-18,87342.747000768
"7324",2020-01-19,103245.488051328
"7325",2020-01-20,36453.975638976
"7326",2020-01-21,187407.686841984
"7327",2020-01-22,29114.249000256
"7328",2020-01-23,-50644.113807168
"7329",2020-01-24,-75843.84193344
"7330",2020-01-25,-32539.454764992
"7331",2020-01-26,-4550.6305160064
"7332",2020-01-27,72173.97861408
"7333",2020-01-28,73886.581496448
"7334",2020-01-29,212852.07252288
"7335",2020-01-30,-7241.8636168704
"7336",2020-01-31,-105692.063597568
"7337",2020-02-01,-210160.839422016
"7338",2020-02-02,-99575.624731968
"7339",2020-02-03,-183248.508413376
"7340",2020-02-04,101288.227614336
"7341",2020-02-05,293589.0655488
"7342",2020-02-06,169303.027799808
"7343",2020-02-07,147039.190329024
"7344",2020-02-08,144103.299673536
"7345",2020-02-09,256890.4323552
"7346",2020-02-10,308268.51882624
"7347",2020-02-11,379219.2096672
"7348",2020-02-12,381665.78521344
"7349",2020-02-13,450169.90050816
"7350",2020-02-14,398791.81403712
"7351",2020-02-15,149975.080984512
"7352",2020-02-16,221415.08693472
"7353",2020-02-17,249550.70571648
"7354",2020-02-18,259092.350346816
"7355",2020-02-19,268633.994977152
"7356",2020-02-20,278175.639607488
"7357",2020-02-21,287717.284237824
"7358",2020-02-22,297258.92886816
"7359",2020-02-23,306800.573498496
"7360",2020-02-24,316342.218128832
"7361",2020-02-25,325883.862759168
"7362",2020-02-26,335425.507389504
"7363",2020-02-27,344967.15201984
"7364",2020-02-28,313161.66991872
"7365",2020-02-29,332734.27428864
"7366",2020-03-01,303375.36773376
"7367",2020-03-02,278909.61227136
"7368",2020-03-03,340074.00092736
"7369",2020-03-04,433043.87168448
"7370",2020-03-05,486868.53370176
"7371",2020-03-06,425704.14504576
"7372",2020-03-07,347413.72756608
"7373",2020-03-08,183982.481077248
"7374",2020-03-09,231446.046674304
"7375",2020-03-10,391452.0873984
"7376",2020-03-11,386558.93630592
"7377",2020-03-12,332734.27428864
"7378",2020-03-13,293589.0655488
"7379",2020-03-14,335180.84983488
"7380",2020-03-15,357200.02975104
"7381",2020-03-16,384112.36075968
"7382",2020-03-17,376772.63412096
"7383",2020-03-18,315608.24546496
"7384",2020-03-19,357200.02975104
"7385",2020-03-20,376772.63412096
"7386",2020-03-21,338850.71315424
"7387",2020-03-22,300928.79218752
"7388",2020-03-23,294396.435479059
"7389",2020-03-24,287888.544526061
"7390",2020-03-25,281356.1878176
"7391",2020-03-26,274823.831109139
"7392",2020-03-27,268315.940156141
"7393",2020-03-28,261783.58344768
"7394",2020-03-29,266676.73454016
"7395",2020-03-30,337627.42538112
"7396",2020-03-31,374326.05857472
"7397",2020-04-01,241721.663968512
"7398",2020-04-02,243189.609296256
"7399",2020-04-03,236583.855321408
"7400",2020-04-04,240498.376195392
"7401",2020-04-05,203310.427892544
"7402",2020-04-06,256890.4323552
"7403",2020-04-07,264230.15899392
"7404",2020-04-08,325394.54764992
"7405",2020-04-09,278909.61227136
"7406",2020-04-10,180801.932867136
"7407",2020-04-11,104958.090933696
"7408",2020-04-12,44772.332496192
"7409",2020-04-13,191322.207715968
"7410",2020-04-14,211384.127195136
"7411",2020-04-15,286249.33891008
"7412",2020-04-16,126487.955740608
"7413",2020-04-17,38411.236075968
"7414",2020-04-18,21040.549697664
"7415",2020-04-19,-87342.747000768
"7416",2020-04-20,52601.37424416
"7417",2020-04-21,-74375.896605696
"7418",2020-04-22,-135540.285261696
"7419",2020-04-23,-71929.321059456
"7420",2020-04-24,130402.476614592
"7421",2020-04-25,10569.2063597568
"7422",2020-04-26,21872.3853833856
"7423",2020-04-27,-133583.024824704
"7424",2020-04-28,-66302.197303104
"7425",2020-04-29,-49910.141143296
"7426",2020-04-30,109851.242026176
"7427",2020-05-01,-74865.211714944
"7428",2020-05-02,-72663.293723328
"7429",2020-05-03,17370.686378304
"7430",2020-05-04,46484.93537856
"7431",2020-05-05,56026.580008896
"7432",2020-05-06,161718.643606464
"7433",2020-05-07,99575.624731968
"7434",2020-05-08,-24955.070571648
"7435",2020-05-09,93948.500975616
"7436",2020-05-10,106915.351370688
"7437",2020-05-11,83428.226126784
"7438",2020-05-12,91501.925429376
"7439",2020-05-13,25199.728126272
"7440",2020-05-14,51622.744025664
"7441",2020-05-15,77556.444815808
"7442",2020-05-16,67770.142630848
"7443",2020-05-17,-37921.92096672
"7444",2020-05-18,-47218.908042432
"7445",2020-05-19,-53580.004462656
"7446",2020-05-20,-19548.1386144576
"7447",2020-05-21,4526.164760544
"7448",2020-05-22,-513.7808647104
"7449",2020-05-23,-1321.1507949696
"7450",2020-05-24,1712.602882368
"7451",2020-05-25,-114744.393118656
"7452",2020-05-26,-85385.486563776
"7453",2020-05-27,-78290.41747968
"7454",2020-05-28,-125020.010412864
"7455",2020-05-29,-36453.975638976
"7456",2020-05-30,4110.2469176832
"7457",2020-05-31,-3425.205764736
"7458",2020-06-01,-10275.617294208
"7459",2020-06-02,-116946.311110272
"7460",2020-06-03,-276463.03672512
"7461",2020-06-04,-433043.87168448
"7462",2020-06-05,-137742.203253312
"7463",2020-06-06,-1162123.384464
"7464",2020-06-07,-1384761.75917184
"7465",2020-06-08,-1064260.3626144
"7466",2020-06-09,-748652.11714944
"7467",2020-06-10,-604304.15992128
"7468",2020-06-11,-474635.65597056
"7469",2020-06-12,-283802.76336384
"7470",2020-06-13,-216277.278287616
"7471",2020-06-14,-205267.688329536
"7472",2020-06-15,-159761.383169472
"7473",2020-06-16,30092.879218752
"7474",2020-06-17,63121.649092992
"7475",2020-06-18,154134.25941312
"7476",2020-06-19,-190343.577497472
"7477",2020-06-20,-313161.66991872
"7478",2020-06-21,-101777.542723584
"7479",2020-06-22,-109117.269362304
"7480",2020-06-23,-52846.031798784
"7481",2020-06-24,-201842.4825648
"7482",2020-06-25,-70706.033286336
"7483",2020-06-26,17101.5630682176
"7484",2020-06-27,116212.3384464
"7485",2020-06-28,200863.852346304
"7486",2020-06-29,251997.28126272
"7487",2020-06-30,261783.58344768
"7488",2020-07-01,170281.658018304
"7489",2020-07-02,155357.54718624
"7490",2020-07-03,148262.478102144
"7491",2020-07-04,8954.4664992384
"7492",2020-07-05,-83917.541236032
"7493",2020-07-06,-108138.639143808
"7494",2020-07-07,-103979.4607152
"7495",2020-07-08,-281356.1878176
"7496",2020-07-09,-195481.386144576
"7497",2020-07-10,-110829.872244672
"7498",2020-07-11,-155602.204740864
"7499",2020-07-12,-122573.434866624
"7500",2020-07-13,-220191.7991616
"7501",2020-07-14,-37677.263412096
"7502",2020-07-15,18545.0426404992
"7503",2020-07-16,6703.6169966976
"7504",2020-07-17,142880.011900416
"7505",2020-07-18,-251997.28126272
"7506",2020-07-19,-129668.50395072
"7507",2020-07-20,-144592.614782784
"7508",2020-07-21,-59451.785773632
"7509",2020-07-22,124286.037748992
"7510",2020-07-23,-300928.79218752
"7511",2020-07-24,-618983.61319872
"7512",2020-07-25,-136518.915480192
"7513",2020-07-26,52356.716689536
"7514",2020-07-27,-148507.135656768
"7515",2020-07-28,-726632.93723328
"7516",2020-07-29,-1372528.88144064
"7517",2020-07-30,-1370082.3058944
"7518",2020-07-31,-1321150.7949696
"7519",2020-08-01,-956611.03857984
"7520",2020-08-02,-587178.1310976
"7521",2020-08-03,-1086279.54253056
"7522",2020-08-04,-751098.69269568
"7523",2020-08-05,-611643.88656
"7524",2020-08-06,-897893.22547008
"7525",2020-08-07,-1027561.7294208
"7526",2020-08-08,-1184142.56438016
"7527",2020-08-09,-1196375.44211136
"7528",2020-08-10,-1245306.95303616
"7529",2020-08-11,-1103405.57135424
"7530",2020-08-12,-814709.65689792
"7531",2020-08-13,-731526.08832576
"7532",2020-08-14,-748652.11714944
"7533",2020-08-15,-675254.85076224
"7534",2020-08-16,-873427.47000768
"7535",2020-08-17,-967204.710695059
"7536",2020-08-18,-1061006.4171379
"7537",2020-08-19,-1154783.65782528
"7538",2020-08-20,-1049580.90933696
"7539",2020-08-21,-1470391.90329024
"7540",2020-08-22,-1546235.74522368
"7541",2020-08-23,-1389654.91026432
"7542",2020-08-24,-1306471.34169216
"7543",2020-08-25,-804923.35471296
"7544",2020-08-26,-369432.90748224
"7545",2020-08-27,-291142.49000256
"7546",2020-08-28,-322947.97210368
"7547",2020-08-29,-274016.46117888
"7548",2020-08-30,-406131.54067584
"7549",2020-08-31,-567605.52672768
"7550",2020-09-01,-550479.497904
"7551",2020-09-02,-379219.2096672
"7552",2020-09-03,-288695.91445632
"7553",2020-09-04,-195970.701253824
"7554",2020-09-05,-233403.307111296
"7555",2020-09-06,-364539.75638976
"7556",2020-09-07,-868534.3189152
"7557",2020-09-08,-1030008.30496704
"7558",2020-09-09,-1414120.66572672
"7559",2020-09-10,-1543789.16967744
"7560",2020-09-11,-1318704.21942336
"7561",2020-09-12,-1010435.70059712
"7562",2020-09-13,-907679.52765504
"7563",2020-09-14,-780457.59925056
"7564",2020-09-15,-643449.36866112
"7565",2020-09-16,-403684.9651296
"7566",2020-09-17,-379219.2096672
"7567",2020-09-18,-286249.33891008
"7568",2020-09-19,-300928.79218752
"7569",2020-09-20,-288695.91445632
"7570",2020-09-21,-626323.33983744
"7571",2020-09-22,-486868.53370176
"7572",2020-09-23,-406131.54067584
"7573",2020-09-24,-415917.8428608
"7574",2020-09-25,-428150.720592
"7575",2020-09-26,-291142.49000256
"7576",2020-09-27,-337627.42538112
"7577",2020-09-28,-218479.196279232
"7578",2020-09-29,-221170.429380096
"7579",2020-09-30,-172483.57600992
"7580",2020-10-01,-112053.160017792
"7581",2020-10-02,-118414.256438016
"7582",2020-10-03,-89055.349883136
"7583",2020-10-04,-155846.862295488
"7584",2020-10-05,-102022.200278208
"7585",2020-10-06,-110095.8995808
"7586",2020-10-07,-335180.84983488
"7587",2020-10-08,-196460.016363072
"7588",2020-10-09,-46974.250487808
"7589",2020-10-10,-113521.105345536
"7590",2020-10-11,-82694.253462912
"7591",2020-10-12,-31071.509437248
"7592",2020-10-13,-58228.498000512
"7593",2020-10-14,-28380.276336384
"7594",2020-10-15,-12697.7270849856
"7595",2020-10-16,-39879.181403712
"7596",2020-10-17,-20184.24825648
"7597",2020-10-18,-10349.0145605952
"7598",2020-10-19,-227531.52580032
"7599",2020-10-20,-445276.74941568
"7600",2020-10-21,-389005.51185216
"7601",2020-10-22,-753545.26824192
"7602",2020-10-23,-870980.89446144
"7603",2020-10-24,-342520.5764736
"7604",2020-10-25,-479528.80706304
"7605",2020-10-26,-775564.44815808
"7606",2020-10-27,-511334.28916416
"7607",2020-10-28,-291142.49000256
"7608",2020-10-29,-376772.63412096
"7609",2020-10-30,-175419.466665408
"7610",2020-10-31,-8367.2883681408
"7611",2020-11-01,-6385.5621756864
"7612",2020-11-02,-269123.3100864
"7613",2020-11-03,-137986.860807936
"7614",2020-11-04,-54558.634681152
"7615",2020-11-05,-39879.181403712
"7616",2020-11-06,-28869.591445632
"7617",2020-11-07,-101043.570059712
"7618",2020-11-08,-271569.88563264
"7619",2020-11-09,-1259986.4063136
"7620",2020-11-10,-2143200.17850624
"7621",2020-11-11,-1959707.01253824
"7622",2020-11-12,-1223287.77312
"7623",2020-11-13,-817156.23244416
"7624",2020-11-14,-459956.20269312
"7625",2020-11-15,-146060.560110528
"7626",2020-11-16,-137986.860807936
"7627",2020-11-17,-9223.5898093248
"7628",2020-11-18,-15242.1656530752
"7629",2020-11-19,-15584.6862295488
"7630",2020-11-20,-16367.5904043456
"7631",2020-11-21,1516.8768386688
"7632",2020-11-22,1639.2056159808
"7633",2020-11-23,-20037.4537237056
"7634",2020-11-24,415.9178428608
"7635",2020-11-25,-11621.23384464
"7636",2020-11-26,-24245.5636632384
"7637",2020-11-27,-16269.727382496
"7638",2020-11-28,-14190.138168192
"7639",2020-11-29,-14116.7409018048
"7640",2020-11-30,-22728.6868245696
"7641",2020-12-01,-4746.3565597056
"7642",2020-12-02,12575.3983076736
"7643",2020-12-03,3082.6851882624
"7644",2020-12-04,3253.9454764992
"7645",2020-12-05,-10422.4118269824
"7646",2020-12-06,-1786.0001487552
"7647",2020-12-07,-14018.8778799552
"7648",2020-12-08,-481975.38260928
"7649",2020-12-09,-499101.41143296
"7650",2020-12-10,1932.7946815296
"7651",2020-12-11,26178.358344768
"7652",2020-12-12,-19890.6591909312
"7653",2020-12-13,8587.4801673024
"7654",2020-12-14,-5529.2607345024
"7655",2020-12-15,2862.4933891008
"7656",2020-12-16,6679.1512412352
"7657",2020-12-17,-14141.2066572672
"7658",2020-12-18,-3449.6715201984
"7659",2020-12-19,-1516.8768386688
"7660",2020-12-20,-10471.3433379072
"7661",2020-12-21,-11547.8365782528
"7662",2020-12-22,-8832.1377219264
"7663",2020-12-23,5015.479869792
"7664",2020-12-24,-14385.8642118912
"7665",2020-12-25,-7144.0005950208
"7666",2020-12-26,-17835.5357320896
"7667",2020-12-27,-10446.8775824448
"7668",2020-12-28,-6997.2060622464
"7669",2020-12-29,-6214.3018874496
"7670",2020-12-30,-10569.2063597568
"7671",2020-12-31,-782.9041747968
"7672",2021-01-01,-758.4384193344
"7673",2021-01-02,440.3835983232
"7674",2021-01-03,3180.548210112
"7675",2021-01-04,-11107.4529799296
"7676",2021-01-05,-9639.5076521856
"7677",2021-01-06,-9370.3843420992
"7678",2021-01-07,4452.7674941568
"7679",2021-01-08,7095.069084096
"7680",2021-01-09,-4575.0962714688
"7681",2021-01-10,-13823.151836256
"7682",2021-01-11,-16685.6452253568
"7683",2021-01-12,-11816.9598883392
"7684",2021-01-13,-17615.343932928
"7685",2021-01-14,-17077.0973127552
"7686",2021-01-15,-8244.9595908288
"7687",2021-01-16,-13700.823058944
"7688",2021-01-17,-12232.8777312
"7689",2021-01-18,-16930.3027799808
"7690",2021-01-19,-10030.959739584
"7691",2021-01-20,-15193.2341421504
"7692",2021-01-21,-12722.192840448
"7693",2021-01-22,-11376.576290016
"7694",2021-01-23,-5700.5210227392
"7695",2021-01-24,342.5205764736
"7696",2021-01-25,12012.6859320384
"7697",2021-01-26,-4085.7811622208
"7698",2021-01-27,-4208.1099395328
"7699",2021-01-28,271569.88563264
"7700",2021-01-29,618983.61319872
"7701",2021-01-30,589624.70664384
"7702",2021-01-31,548032.92235776
"7703",2021-02-01,584731.55555136
"7704",2021-02-02,582284.98000512
"7705",2021-02-03,393898.66294464
"7706",2021-02-04,286249.33891008
"7707",2021-02-05,401238.38958336
"7708",2021-02-06,440383.5983232
"7709",2021-02-07,415917.8428608
"7710",2021-02-08,349860.30311232
"7711",2021-02-09,86853.43189152
"7712",2021-02-10,-20159.7825010176
"7713",2021-02-11,4428.3017386944
"7714",2021-02-12,9150.1925429376
"7715",2021-02-13,587.1781310976
"7716",2021-02-14,25444.385680896
"7717",2021-02-15,-27646.303672512
"7718",2021-02-16,136518.915480192
"7719",2021-02-17,288695.91445632
"7720",2021-02-18,354753.4542048
"7721",2021-02-19,364539.75638976
"7722",2021-02-20,318054.8210112
"7723",2021-02-21,276463.03672512
"7724",2021-02-22,366986.331936
"7725",2021-02-23,455063.05160064
"7726",2021-02-24,420810.99395328
"7727",2021-02-25,435490.44723072
"7728",2021-02-26,357200.02975104
"7729",2021-02-27,330287.6987424
"7730",2021-02-28,389005.51185216
"7731",2021-03-01,452616.4760544
"7732",2021-03-02,508887.71361792
"7733",2021-03-03,530906.89353408
"7734",2021-03-04,518674.01580288
"7735",2021-03-05,491761.68479424
"7736",2021-03-06,496654.83588672
"7737",2021-03-07,489315.109248
"7738",2021-03-08,589624.70664384
"7739",2021-03-09,538246.6201728
"7740",2021-03-10,513780.8647104
"7741",2021-03-11,587178.1310976
"7742",2021-03-12,592071.28219008
"7743",2021-03-13,719293.21059456
"7744",2021-03-14,660575.3974848
"7745",2021-03-15,601857.58437504
"7746",2021-03-16,601857.58437504
"7747",2021-03-17,533353.46908032
"7748",2021-03-18,557819.22454272
"7749",2021-03-19,959057.61412608
"7750",2021-03-20,939485.00975616
"7751",2021-03-21,1054474.06042944
"7752",2021-03-22,1056920.63597568
"7753",2021-03-23,1025115.15387456
"7754",2021-03-24,1010435.70059712
"7755",2021-03-25,895446.64992384
"7756",2021-03-26,893000.0743776
"7757",2021-03-27,875874.04555392
"7758",2021-03-28,902786.37656256
"7759",2021-03-29,870980.89446144
"7760",2021-03-30,804923.35471296
"7761",2021-03-31,893000.0743776
"7762",2021-04-01,736419.23941824
"7763",2021-04-02,873427.47000768
"7764",2021-04-03,844068.5634528
"7765",2021-04-04,768224.72151936
"7766",2021-04-05,763331.57042688
"7767",2021-04-06,834282.26126784
"7768",2021-04-07,912572.67874752
"7769",2021-04-08,968843.91631104
"7770",2021-04-09,919912.40538624
"7771",2021-04-10,829389.11017536
"7772",2021-04-11,623876.7642912
"7773",2021-04-12,-123552.06508512
"7774",2021-04-13,22924.4128682688
"7775",2021-04-14,68993.430403968
"7776",2021-04-15,396345.23849088
"7777",2021-04-16,232913.992002048
"7778",2021-04-17,204289.05811104
"7779",2021-04-18,169303.027799808
"7780",2021-04-19,34007.400092736
"7781",2021-04-20,-187652.344396608
"7782",2021-04-21,110340.557135424
"7783",2021-04-22,340074.00092736
"7784",2021-04-23,332734.27428864
"7785",2021-04-24,528460.31798784
"7786",2021-04-25,704613.75731712
"7787",2021-04-26,357200.02975104
"7788",2021-04-27,283802.76336384
"7789",2021-04-28,190343.577497472
"7790",2021-04-29,283802.76336384
"7791",2021-04-30,516227.44025664
"7792",2021-05-01,205757.003438784
"7793",2021-05-02,259337.00790144
"7794",2021-05-03,229244.128682688
"7795",2021-05-04,230222.758901184
"7796",2021-05-05,261783.58344768
"7797",2021-05-06,217011.250951488
"7798",2021-05-07,106670.693816064
"7799",2021-05-08,57983.840445888
"7800",2021-05-09,114989.05067328
"7801",2021-05-10,138231.51836256
"7802",2021-05-11,-1149.8905067328
"7803",2021-05-12,-25689.04323552
"7804",2021-05-13,-65812.882193856
"7805",2021-05-14,-63855.621756864
"7806",2021-05-15,-97.8630218496
"7807",2021-05-16,30337.536773376
"7808",2021-05-17,162941.931379584
"7809",2021-05-18,198417.276800064
"7810",2021-05-19,251997.28126272
"7811",2021-05-20,261783.58344768
"7812",2021-05-21,369432.90748224
"7813",2021-05-22,254443.85680896
"7814",2021-05-23,269123.3100864
"7815",2021-05-24,176887.411993152
"7816",2021-05-25,229733.443791936
"7817",2021-05-26,283802.76336384
"7818",2021-05-27,357200.02975104
"7819",2021-05-28,491761.68479424
"7820",2021-05-29,337627.42538112
"7821",2021-05-30,264230.15899392
"7822",2021-05-31,34007.400092736
"7823",2021-06-01,130891.79172384
"7824",2021-06-02,-198906.591909312
"7825",2021-06-03,-354753.4542048
"7826",2021-06-04,-249550.70571648
"7827",2021-06-05,-124041.380194368
"7828",2021-06-06,-51378.08647104
"7829",2021-06-07,106670.693816064
"7830",2021-06-08,195236.728589952
"7831",2021-06-09,188630.974615104
"7832",2021-06-10,4746.3565597056
"7833",2021-06-11,150953.711203008
"7834",2021-06-12,300928.79218752
"7835",2021-06-13,288695.91445632
"7836",2021-06-14,221170.429380096
"7837",2021-06-15,181291.247976384
"7838",2021-06-16,174930.15155616
"7839",2021-06-17,161963.301161088
"7840",2021-06-18,-103245.488051328
"7841",2021-06-19,-13749.7545698688
"7842",2021-06-20,37677.263412096
"7843",2021-06-21,-6385.5621756864
"7844",2021-06-22,26912.33100864
"7845",2021-06-23,54803.292235776
"7846",2021-06-24,-188386.31706048
"7847",2021-06-25,-122328.777312
"7848",2021-06-26,-54803.292235776
"7849",2021-06-27,-54313.977126528
"7850",2021-06-28,48686.853370176
"7851",2021-06-29,34496.715201984
"7852",2021-06-30,-74375.896605696
"7853",2021-07-01,-148507.135656768
"7854",2021-07-02,-147283.847883648
"7855",2021-07-03,-158171.109064416
"7856",2021-07-04,-169058.370245184
"7857",2021-07-05,-114744.393118656
"7858",2021-07-06,-484421.95815552
"7859",2021-07-07,-296035.64109504
"7860",2021-07-08,-11156.3844908544
"7861",2021-07-09,-562.7123756352
"7862",2021-07-10,1565.8083495936
"7863",2021-07-11,-8514.0829009152
"7864",2021-07-12,123552.06508512
"7865",2021-07-13,-60430.415992128
"7866",2021-07-14,-34741.372756608
"7867",2021-07-15,-5700.5210227392
"7868",2021-07-16,146549.875219776
"7869",2021-07-17,188386.31706048
"7870",2021-07-18,191811.522825216
"7871",2021-07-19,117924.941328768
"7872",2021-07-20,155357.54718624
"7873",2021-07-21,-15046.439609376
"7874",2021-07-22,-12086.0831984256
"7875",2021-07-23,220.1917991616
"7876",2021-07-24,-241966.321523136
"7877",2021-07-25,-163675.904043456
"7878",2021-07-26,-64834.25197536
"7879",2021-07-27,-198417.276800064
"7880",2021-07-28,-751098.69269568
"7881",2021-07-29,-1044687.75824448
"7882",2021-07-30,-939485.00975616
"7883",2021-07-31,-902786.37656256
"7884",2021-08-01,-477082.2315168
"7885",2021-08-02,-401238.38958336
"7886",2021-08-03,-474635.65597056
"7887",2021-08-04,-694827.45513216
"7888",2021-08-05,-658128.82193856
"7889",2021-08-06,-340074.00092736
"7890",2021-08-07,-418364.41840704
"7891",2021-08-08,-393898.66294464
"7892",2021-08-09,-279521.25615792
"7893",2021-08-10,-165143.8493712
"7894",2021-08-11,28135.61878176
"7895",2021-08-12,-199151.249463936
"7896",2021-08-13,-393898.66294464
"7897",2021-08-14,-335180.84983488
"7898",2021-08-15,-430597.29613824
"7899",2021-08-16,-364539.75638976
"7900",2021-08-17,-168006.342760301
"7901",2021-08-18,28551.5366246208
"7902",2021-08-19,225084.95025408
"7903",2021-08-20,160740.013387968
"7904",2021-08-21,266676.73454016
"7905",2021-08-22,223372.347371712
"7906",2021-08-23,112542.47512704
"7907",2021-08-24,-199395.90701856
"7908",2021-08-25,-264230.15899392
"7909",2021-08-26,-472189.08042432
"7910",2021-08-27,-550479.497904
"7911",2021-08-28,-550479.497904
"7912",2021-08-29,-332734.27428864
"7913",2021-08-30,-327841.12319616
"7914",2021-08-31,-261783.58344768
"7915",2021-09-01,-254443.85680896
"7916",2021-09-02,-206246.318548032
"7917",2021-09-03,-288695.91445632
"7918",2021-09-04,-187407.686841984
"7919",2021-09-05,-176398.096883904
"7920",2021-09-06,-135295.627707072
"7921",2021-09-07,-56026.580008896
"7922",2021-09-08,-40368.49651296
"7923",2021-09-09,-68748.772849344
"7924",2021-09-10,-310715.09437248
"7925",2021-09-11,-538246.6201728
"7926",2021-09-12,-724186.36168704
"7927",2021-09-13,-614090.46210624
"7928",2021-09-14,-303375.36773376
"7929",2021-09-15,-61653.703765248
"7930",2021-09-16,-95905.761412608
"7931",2021-09-17,-200374.537237056
"7932",2021-09-18,-535800.04462656
"7933",2021-09-19,-614090.46210624
"7934",2021-09-20,-663021.97303104
"7935",2021-09-21,-738865.81496448
