"","date","LZ40_WNDS_MPH"
"6480",2017-09-27,5.72
"6481",2017-09-28,5.8
"6482",2017-09-29,7.76
"6483",2017-09-30,7.58
"6484",2017-10-01,12.01
"6485",2017-10-02,18.81
"6486",2017-10-03,21.13
"6487",2017-10-04,20.46
"6488",2017-10-05,15.76
"6489",2017-10-06,9.72
"6490",2017-10-07,10.53
"6491",2017-10-08,8.74
"6492",2017-10-09,9.37
"6493",2017-10-10,13.01
"6494",2017-10-11,14.02
"6495",2017-10-12,16.1
"6496",2017-10-13,12.63
"6497",2017-10-14,12.37
"6498",2017-10-15,7.64
"6499",2017-10-16,5.66
"6500",2017-10-17,10.63
"6501",2017-10-18,16.66
"6502",2017-10-19,14.86
"6503",2017-10-20,17.64
"6504",2017-10-21,17.15
"6505",2017-10-22,12.32
"6506",2017-10-23,10.89
"6507",2017-10-24,8.2
"6508",2017-10-25,19.92
"6509",2017-10-26,15.13
"6510",2017-10-27,14.06
"6511",2017-10-28,12.89
"6512",2017-10-29,23.27
"6513",2017-10-30,14.35
"6514",2017-10-31,11.69
"6515",2017-11-01,7.3
"6516",2017-11-02,7.98
"6517",2017-11-03,11
"6518",2017-11-04,10.85
"6519",2017-11-05,9.97
"6520",2017-11-06,7.36
"6521",2017-11-07,8.06
"6522",2017-11-08,7.71
"6523",2017-11-09,6.69
"6524",2017-11-10,14.59
"6525",2017-11-11,13.65
"6526",2017-11-12,17.1
"6527",2017-11-13,16.84
"6528",2017-11-14,17.27
"6529",2017-11-15,18.07
"6530",2017-11-16,18.49
"6531",2017-11-17,14.67
"6532",2017-11-18,6.29
"6533",2017-11-19,8.17
"6534",2017-11-20,15.78
"6535",2017-11-21,7.85
"6536",2017-11-22,7
"6537",2017-11-23,8.92
"6538",2017-11-24,11.21
"6539",2017-11-25,6.68
"6540",2017-11-26,9.28
"6541",2017-11-27,10.95
"6542",2017-11-28,10.83
"6543",2017-11-29,11.25
"6544",2017-11-30,12.07
"6545",2017-12-01,11.85
"6546",2017-12-02,8.31
"6547",2017-12-03,6.83
"6548",2017-12-04,10.77
"6549",2017-12-05,6.78
"6550",2017-12-06,4.75
"6551",2017-12-07,5.91
"6552",2017-12-08,10.53
"6553",2017-12-09,20.94
"6554",2017-12-10,15.65
"6555",2017-12-11,8.13
"6556",2017-12-12,11.01
"6557",2017-12-13,12.7
"6558",2017-12-14,7.88
"6559",2017-12-15,5.66
"6560",2017-12-16,7.04
"6561",2017-12-17,7.09
"6562",2017-12-18,4.91
"6563",2017-12-19,3.44
"6564",2017-12-20,3.99
"6565",2017-12-21,6.81
"6566",2017-12-22,5.31
"6567",2017-12-23,3.54
"6568",2017-12-24,4.05
"6569",2017-12-25,9.15
"6570",2017-12-26,10.16
"6571",2017-12-27,7.24
"6572",2017-12-28,12.75
"6573",2017-12-29,12.23
"6574",2017-12-30,10.46
"6575",2017-12-31,9.1
"6576",2018-01-01,11.02
"6577",2018-01-02,24.7
"6578",2018-01-03,22.65
"6579",2018-01-04,21.21
"6580",2018-01-05,16.24
"6581",2018-01-06,19.76
"6582",2018-01-07,15.8
"6583",2018-01-08,7.54
"6584",2018-01-09,8.34
"6585",2018-01-10,6.35
"6586",2018-01-11,6.45
"6587",2018-01-12,9.8
"6588",2018-01-13,10.48
"6589",2018-01-14,19.62
"6590",2018-01-15,NA
"6591",2018-01-16,NA
"6592",2018-01-17,NA
"6593",2018-01-18,NA
"6594",2018-01-19,NA
"6595",2018-01-20,NA
"6596",2018-01-21,NA
"6597",2018-01-22,NA
"6598",2018-01-23,NA
"6599",2018-01-24,9.99
"6600",2018-01-25,17.14
"6601",2018-01-26,14.86
"6602",2018-01-27,12.71
"6603",2018-01-28,10.28
"6604",2018-01-29,10
"6605",2018-01-30,22.5
"6606",2018-01-31,15.02
"6607",2018-02-01,7.05
"6608",2018-02-02,6.59
"6609",2018-02-03,13.28
"6610",2018-02-04,7.6
"6611",2018-02-05,9.6
"6612",2018-02-06,7.68
"6613",2018-02-07,6.79
"6614",2018-02-08,5.6
"6615",2018-02-09,7.83
"6616",2018-02-10,9.26
"6617",2018-02-11,9.21
"6618",2018-02-12,6.24
"6619",2018-02-13,8.37
"6620",2018-02-14,11.78
"6621",2018-02-15,8.22
"6622",2018-02-16,7.62
"6623",2018-02-17,4.71
"6624",2018-02-18,7.45
"6625",2018-02-19,12.83
"6626",2018-02-20,12.71
"6627",2018-02-21,12.13
"6628",2018-02-22,12.53
"6629",2018-02-23,12.08
"6630",2018-02-24,11.31
"6631",2018-02-25,9.61
"6632",2018-02-26,5.44
"6633",2018-02-27,13.47
"6634",2018-02-28,10.09
"6635",2018-03-01,9.36
"6636",2018-03-02,12.51
"6637",2018-03-03,19.54
"6638",2018-03-04,18.75
"6639",2018-03-05,12.12
"6640",2018-03-06,9.35
"6641",2018-03-07,16.93
"6642",2018-03-08,19.25
"6643",2018-03-09,15.05
"6644",2018-03-10,9.79
"6645",2018-03-11,6.35
"6646",2018-03-12,16.85
"6647",2018-03-13,13.55
"6648",2018-03-14,16.23
"6649",2018-03-15,10.89
"6650",2018-03-16,8.02
"6651",2018-03-17,5.84
"6652",2018-03-18,5.7
"6653",2018-03-19,6.31
"6654",2018-03-20,12.7
"6655",2018-03-21,20.62
"6656",2018-03-22,15.98
"6657",2018-03-23,13.75
"6658",2018-03-24,8.37
"6659",2018-03-25,4.47
"6660",2018-03-26,11.65
"6661",2018-03-27,15.38
"6662",2018-03-28,12.44
"6663",2018-03-29,12.09
"6664",2018-03-30,6.84
"6665",2018-03-31,8.15
"6666",2018-04-01,8.12
"6667",2018-04-02,6.53
"6668",2018-04-03,6.93
"6669",2018-04-04,6.81
"6670",2018-04-05,15.27
"6671",2018-04-06,9.51
"6672",2018-04-07,15.4
"6673",2018-04-08,9.08
"6674",2018-04-09,9.87
"6675",2018-04-10,10.27
"6676",2018-04-11,16.12
"6677",2018-04-12,13.35
"6678",2018-04-13,11.51
"6679",2018-04-14,10.29
"6680",2018-04-15,18.57
"6681",2018-04-16,17.78
"6682",2018-04-17,11.73
"6683",2018-04-18,6.69
"6684",2018-04-19,6.05
"6685",2018-04-20,9.2
"6686",2018-04-21,11.37
"6687",2018-04-22,11.94
"6688",2018-04-23,12.39
"6689",2018-04-24,13.44
"6690",2018-04-25,11.8
"6691",2018-04-26,9.9
"6692",2018-04-27,8
"6693",2018-04-28,12.02
"6694",2018-04-29,8.97
"6695",2018-04-30,13.21
"6696",2018-05-01,14.16
"6697",2018-05-02,16.49
"6698",2018-05-03,16.05
"6699",2018-05-04,14.73
"6700",2018-05-05,12.77
"6701",2018-05-06,7.98
"6702",2018-05-07,8.28
"6703",2018-05-08,14
"6704",2018-05-09,13.03
"6705",2018-05-10,10.37
"6706",2018-05-11,8.36
"6707",2018-05-12,11.1
"6708",2018-05-13,12.58
"6709",2018-05-14,11.84
"6710",2018-05-15,11.11
"6711",2018-05-16,11.26
"6712",2018-05-17,9.42
"6713",2018-05-18,6.97
"6714",2018-05-19,11.55
"6715",2018-05-20,12.59
"6716",2018-05-21,11.49
"6717",2018-05-22,11.51
"6718",2018-05-23,8.27
"6719",2018-05-24,7.83
"6720",2018-05-25,11.15
"6721",2018-05-26,14.72
"6722",2018-05-27,18.86
"6723",2018-05-28,17.17
"6724",2018-05-29,8.78
"6725",2018-05-30,9.41
"6726",2018-05-31,6.95
"6727",2018-06-01,4.94
"6728",2018-06-02,5.86
"6729",2018-06-03,9.99
"6730",2018-06-04,11.24
"6731",2018-06-05,11.42
"6732",2018-06-06,10.99
"6733",2018-06-07,10.87
"6734",2018-06-08,8.93
"6735",2018-06-09,6.65
"6736",2018-06-10,6.25
"6737",2018-06-11,7.46
"6738",2018-06-12,6.57
"6739",2018-06-13,6.01
"6740",2018-06-14,4.73
"6741",2018-06-15,7.46
"6742",2018-06-16,4.39
"6743",2018-06-17,5.91
"6744",2018-06-18,9.01
"6745",2018-06-19,7.44
"6746",2018-06-20,6.95
"6747",2018-06-21,9.4
"6748",2018-06-22,8.8
"6749",2018-06-23,5.36
"6750",2018-06-24,5.85
"6751",2018-06-25,9.35
"6752",2018-06-26,7.1
"6753",2018-06-27,5.12
"6754",2018-06-28,8.31
"6755",2018-06-29,8.87
"6756",2018-06-30,7.68
"6757",2018-07-01,5.64
"6758",2018-07-02,4.23
"6759",2018-07-03,8.69
"6760",2018-07-04,6.49
"6761",2018-07-05,9.63
"6762",2018-07-06,6.28
"6763",2018-07-07,4.43
"6764",2018-07-08,4.98
"6765",2018-07-09,4.57
"6766",2018-07-10,8.3
"6767",2018-07-11,6.17
"6768",2018-07-12,4.87
"6769",2018-07-13,6.3
"6770",2018-07-14,6.15
"6771",2018-07-15,6.36
"6772",2018-07-16,8.28
"6773",2018-07-17,7.71
"6774",2018-07-18,8.32
"6775",2018-07-19,8.03
"6776",2018-07-20,8.93
"6777",2018-07-21,15.34
"6778",2018-07-22,11.09
"6779",2018-07-23,14.16
"6780",2018-07-24,12.62
"6781",2018-07-25,12.85
"6782",2018-07-26,9.2
"6783",2018-07-27,5.77
"6784",2018-07-28,8.94
"6785",2018-07-29,7.89
"6786",2018-07-30,10.47
"6787",2018-07-31,9.16
"6788",2018-08-01,11.24
"6789",2018-08-02,11.85
"6790",2018-08-03,11.87
"6791",2018-08-04,11.63
"6792",2018-08-05,11.67
"6793",2018-08-06,12.84
"6794",2018-08-07,9.27
"6795",2018-08-08,7.03
"6796",2018-08-09,5.36
"6797",2018-08-10,8.49
"6798",2018-08-11,9.36
"6799",2018-08-12,9.42
"6800",2018-08-13,7.3
"6801",2018-08-14,6.33
"6802",2018-08-15,8.78
"6803",2018-08-16,10.68
"6804",2018-08-17,9.85
"6805",2018-08-18,6.98
"6806",2018-08-19,7.07
"6807",2018-08-20,5.71
"6808",2018-08-21,5.76
"6809",2018-08-22,5.2
"6810",2018-08-23,6.14
"6811",2018-08-24,6.48
"6812",2018-08-25,7.66
"6813",2018-08-26,10.81
"6814",2018-08-27,9.65
"6815",2018-08-28,8.05
"6816",2018-08-29,8.74
"6817",2018-08-30,10.19
"6818",2018-08-31,10.49
"6819",2018-09-01,12.14
"6820",2018-09-02,12.3
"6821",2018-09-03,15.67
"6822",2018-09-04,10.71
"6823",2018-09-05,9.78
"6824",2018-09-06,11.47
"6825",2018-09-07,7.58
"6826",2018-09-08,5.7
"6827",2018-09-09,7.28
"6828",2018-09-10,5.88
"6829",2018-09-11,7.33
"6830",2018-09-12,7.59
"6831",2018-09-13,6.65
"6832",2018-09-14,6.47
"6833",2018-09-15,7.64
"6834",2018-09-16,7.34
"6835",2018-09-17,8.43
"6836",2018-09-18,7.52
"6837",2018-09-19,6.68
"6838",2018-09-20,7.26
"6839",2018-09-21,10.68
"6840",2018-09-22,9.78
"6841",2018-09-23,8.83
"6842",2018-09-24,9.85
"6843",2018-09-25,9.8
"6844",2018-09-26,8.09
"6845",2018-09-27,10.01
"6846",2018-09-28,9.56
"6847",2018-09-29,13.85
"6848",2018-09-30,13.73
"6849",2018-10-01,13.63
"6850",2018-10-02,15.03
"6851",2018-10-03,14.19
"6852",2018-10-04,13.63
"6853",2018-10-05,11.86
"6854",2018-10-06,13.88
"6855",2018-10-07,14.37
"6856",2018-10-08,17.17
"6857",2018-10-09,13.79
"6858",2018-10-10,15.21
"6859",2018-10-11,12.9
"6860",2018-10-12,6.51
"6861",2018-10-13,9.39
"6862",2018-10-14,7.04
"6863",2018-10-15,9.53
"6864",2018-10-16,11.38
"6865",2018-10-17,10.96
"6866",2018-10-18,12.08
"6867",2018-10-19,10.39
"6868",2018-10-20,4.47
"6869",2018-10-21,14.54
"6870",2018-10-22,15.44
"6871",2018-10-23,7.93
"6872",2018-10-24,11.28
"6873",2018-10-25,7.39
"6874",2018-10-26,12.45
"6875",2018-10-27,13.15
"6876",2018-10-28,15.45
"6877",2018-10-29,7.91
"6878",2018-10-30,9.12
"6879",2018-10-31,10.11
"6880",2018-11-01,9.97
"6881",2018-11-02,11.2
"6882",2018-11-03,13.44
"6883",2018-11-04,7.76
"6884",2018-11-05,6.4
"6885",2018-11-06,4.93
"6886",2018-11-07,5.61
"6887",2018-11-08,7.46
"6888",2018-11-09,5.73
"6889",2018-11-10,8.23
"6890",2018-11-11,12.57
"6891",2018-11-12,11.44
"6892",2018-11-13,7.5
"6893",2018-11-14,7.09
"6894",2018-11-15,14.14
"6895",2018-11-16,16.7
"6896",2018-11-17,16.29
"6897",2018-11-18,7.5
"6898",2018-11-19,6.8
"6899",2018-11-20,5.17
"6900",2018-11-21,13.49
"6901",2018-11-22,14.83
"6902",2018-11-23,10.95
"6903",2018-11-24,8.31
"6904",2018-11-25,5.93
"6905",2018-11-26,8.87
"6906",2018-11-27,18.04
"6907",2018-11-28,16.15
"6908",2018-11-29,12.64
"6909",2018-11-30,7.88
"6910",2018-12-01,8.56
"6911",2018-12-02,7.99
"6912",2018-12-03,7.52
"6913",2018-12-04,7.66
"6914",2018-12-05,19.31
"6915",2018-12-06,15.54
"6916",2018-12-07,10.08
"6917",2018-12-08,7.76
"6918",2018-12-09,11.37
"6919",2018-12-10,14.19
"6920",2018-12-11,16.5
"6921",2018-12-12,12.14
"6922",2018-12-13,8.43
"6923",2018-12-14,11.54
"6924",2018-12-15,6.5
"6925",2018-12-16,5.52
"6926",2018-12-17,10.34
"6927",2018-12-18,7.49
"6928",2018-12-19,6.8
"6929",2018-12-20,15.72
"6930",2018-12-21,22.12
"6931",2018-12-22,11.3
"6932",2018-12-23,6.98
"6933",2018-12-24,9.44
"6934",2018-12-25,10.36
"6935",2018-12-26,10.03
"6936",2018-12-27,12.28
"6937",2018-12-28,10.2
"6938",2018-12-29,5.47
"6939",2018-12-30,4.98
"6940",2018-12-31,7.02
"6941",2019-01-01,5.49
"6942",2019-01-02,6.88
"6943",2019-01-03,5.71
"6944",2019-01-04,10.07
"6945",2019-01-05,17.63
"6946",2019-01-06,12.98
"6947",2019-01-07,7.78
"6948",2019-01-08,4.09
"6949",2019-01-09,14.68
"6950",2019-01-10,16.53
"6951",2019-01-11,11.15
"6952",2019-01-12,8.95
"6953",2019-01-13,4.33
"6954",2019-01-14,9.71
"6955",2019-01-15,15.73
"6956",2019-01-16,14.99
"6957",2019-01-17,7.38
"6958",2019-01-18,5.79
"6959",2019-01-19,7.39
"6960",2019-01-20,21.31
"6961",2019-01-21,15.86
"6962",2019-01-22,13.36
"6963",2019-01-23,11.55
"6964",2019-01-24,11.6
"6965",2019-01-25,17.7
"6966",2019-01-26,19.14
"6967",2019-01-27,19.18
"6968",2019-01-28,18.41
"6969",2019-01-29,8.15
"6970",2019-01-30,11.06
"6971",2019-01-31,14.15
"6972",2019-02-01,8.17
"6973",2019-02-02,5.98
"6974",2019-02-03,4.76
"6975",2019-02-04,7.51
"6976",2019-02-05,6.13
"6977",2019-02-06,5.69
"6978",2019-02-07,5.61
"6979",2019-02-08,5.81
"6980",2019-02-09,10.92
"6981",2019-02-10,8.96
"6982",2019-02-11,6.77
"6983",2019-02-12,8.65
"6984",2019-02-13,18.37
"6985",2019-02-14,15.11
"6986",2019-02-15,7.41
"6987",2019-02-16,5.61
"6988",2019-02-17,6.85
"6989",2019-02-18,5.58
"6990",2019-02-19,7.22
"6991",2019-02-20,10.66
"6992",2019-02-21,8.78
"6993",2019-02-22,5.93
"6994",2019-02-23,10.19
"6995",2019-02-24,9.93
"6996",2019-02-25,16.86
"6997",2019-02-26,14.4
"6998",2019-02-27,9.43
"6999",2019-02-28,8.19
"7000",2019-03-01,4.13
"7001",2019-03-02,6.44
"7002",2019-03-03,7.41
"7003",2019-03-04,10.66
"7004",2019-03-05,11.53
"7005",2019-03-06,19.48
"7006",2019-03-07,15.32
"7007",2019-03-08,8.98
"7008",2019-03-09,7.44
"7009",2019-03-10,6.68
"7010",2019-03-11,4.15
"7011",2019-03-12,10.82
"7012",2019-03-13,13.93
"7013",2019-03-14,12.58
"7014",2019-03-15,8.78
"7015",2019-03-16,8.53
"7016",2019-03-17,9.82
"7017",2019-03-18,16.4
"7018",2019-03-19,19.83
"7019",2019-03-20,16.21
"7020",2019-03-21,15.16
"7021",2019-03-22,11.85
"7022",2019-03-23,9.04
"7023",2019-03-24,8.86
"7024",2019-03-25,5
"7025",2019-03-26,6.13
"7026",2019-03-27,18.41
"7027",2019-03-28,19.52
"7028",2019-03-29,12.92
"7029",2019-03-30,9.74
"7030",2019-03-31,4.66
"7031",2019-04-01,7.85
"7032",2019-04-02,7.58
"7033",2019-04-03,18.22
"7034",2019-04-04,12.81
"7035",2019-04-05,7.65
"7036",2019-04-06,7.3
"7037",2019-04-07,10.32
"7038",2019-04-08,11.49
"7039",2019-04-09,17.19
"7040",2019-04-10,13.79
"7041",2019-04-11,9.14
"7042",2019-04-12,8.49
"7043",2019-04-13,12.62
"7044",2019-04-14,13.03
"7045",2019-04-15,13.73
"7046",2019-04-16,13.63
"7047",2019-04-17,10.83
"7048",2019-04-18,14.12
"7049",2019-04-19,19.3
"7050",2019-04-20,15.93
"7051",2019-04-21,8.93
"7052",2019-04-22,11.01
"7053",2019-04-23,9.36
"7054",2019-04-24,7.84
"7055",2019-04-25,6.74
"7056",2019-04-26,15.08
"7057",2019-04-27,13.54
"7058",2019-04-28,10.44
"7059",2019-04-29,12.95
"7060",2019-04-30,13.85
"7061",2019-05-01,17.56
"7062",2019-05-02,10.26
"7063",2019-05-03,11.39
"7064",2019-05-04,8.81
"7065",2019-05-05,12.63
"7066",2019-05-06,8.69
"7067",2019-05-07,7.02
"7068",2019-05-08,13.24
"7069",2019-05-09,9.77
"7070",2019-05-10,10.46
"7071",2019-05-11,8.28
"7072",2019-05-12,10.34
"7073",2019-05-13,13.31
"7074",2019-05-14,10.42
"7075",2019-05-15,11.62
"7076",2019-05-16,15.09
"7077",2019-05-17,10.84
"7078",2019-05-18,10.65
"7079",2019-05-19,9.61
"7080",2019-05-20,8.81
"7081",2019-05-21,9.13
"7082",2019-05-22,11.54
"7083",2019-05-23,17.51
"7084",2019-05-24,15.24
"7085",2019-05-25,14.34
"7086",2019-05-26,11.13
"7087",2019-05-27,8.76
"7088",2019-05-28,8.18
"7089",2019-05-29,9.59
"7090",2019-05-30,10.54
"7091",2019-05-31,7.77
"7092",2019-06-01,8.68
"7093",2019-06-02,7.84
"7094",2019-06-03,7.47
"7095",2019-06-04,7.89
"7096",2019-06-05,8.64
"7097",2019-06-06,6.91
"7098",2019-06-07,11.5
"7099",2019-06-08,10.12
"7100",2019-06-09,11.69
"7101",2019-06-10,8.26
"7102",2019-06-11,9.82
"7103",2019-06-12,7.96
"7104",2019-06-13,7.69
"7105",2019-06-14,8.2
"7106",2019-06-15,7.08
"7107",2019-06-16,10.54
"7108",2019-06-17,14.72
"7109",2019-06-18,12.38
"7110",2019-06-19,8.61
"7111",2019-06-20,7.1
"7112",2019-06-21,6.63
"7113",2019-06-22,5.17
"7114",2019-06-23,5.87
"7115",2019-06-24,8.73
"7116",2019-06-25,7.97
"7117",2019-06-26,6.4
"7118",2019-06-27,9.03
"7119",2019-06-28,10.23
"7120",2019-06-29,11.99
"7121",2019-06-30,7.56
"7122",2019-07-01,7.99
"7123",2019-07-02,9.44
"7124",2019-07-03,8.47
"7125",2019-07-04,7.77
"7126",2019-07-05,8.46
"7127",2019-07-06,9.24
"7128",2019-07-07,8.18
"7129",2019-07-08,7.9
"7130",2019-07-09,11.87
"7131",2019-07-10,7.54
"7132",2019-07-11,11.96
"7133",2019-07-12,8.95
"7134",2019-07-13,8.94
"7135",2019-07-14,9.65
"7136",2019-07-15,9.81
"7137",2019-07-16,7.58
"7138",2019-07-17,7.01
"7139",2019-07-18,7.31
"7140",2019-07-19,7.64
"7141",2019-07-20,7.5
"7142",2019-07-21,8.7
"7143",2019-07-22,8.21
"7144",2019-07-23,9.34
"7145",2019-07-24,11.62
"7146",2019-07-25,7.81
"7147",2019-07-26,7.48
"7148",2019-07-27,4.95
"7149",2019-07-28,4.49
"7150",2019-07-29,6.59
"7151",2019-07-30,6.71
"7152",2019-07-31,8.24
"7153",2019-08-01,11.35
"7154",2019-08-02,8.8
"7155",2019-08-03,10.98
"7156",2019-08-04,11.31
"7157",2019-08-05,8.13
"7158",2019-08-06,8.06
"7159",2019-08-07,7.31
"7160",2019-08-08,6.37
"7161",2019-08-09,8.85
"7162",2019-08-10,9.29
"7163",2019-08-11,9.83
"7164",2019-08-12,8.37
"7165",2019-08-13,10.02
"7166",2019-08-14,10.23
"7167",2019-08-15,8.6
"7168",2019-08-16,11.77
"7169",2019-08-17,8.73
"7170",2019-08-18,6.48
"7171",2019-08-19,10.65
"7172",2019-08-20,10.81
"7173",2019-08-21,8.24
"7174",2019-08-22,11.09
"7175",2019-08-23,12.14
"7176",2019-08-24,7.51
"7177",2019-08-25,6.89
"7178",2019-08-26,5.63
"7179",2019-08-27,6.57
"7180",2019-08-28,10.17
"7181",2019-08-29,10.16
"7182",2019-08-30,11.5
"7183",2019-08-31,14.04
"7184",2019-09-01,12.82
"7185",2019-09-02,23.17
"7186",2019-09-03,25.59
"7187",2019-09-04,19.39
"7188",2019-09-05,13.27
"7189",2019-09-06,10.56
"7190",2019-09-07,7.42
"7191",2019-09-08,6.78
"7192",2019-09-09,7.8
"7193",2019-09-10,13.04
"7194",2019-09-11,15.97
"7195",2019-09-12,16.72
"7196",2019-09-13,18.82
"7197",2019-09-14,15.28
"7198",2019-09-15,12.11
"7199",2019-09-16,11
"7200",2019-09-17,10.27
"7201",2019-09-18,12.71
"7202",2019-09-19,17.61
"7203",2019-09-20,19.84
"7204",2019-09-21,19.61
"7205",2019-09-22,17.26
"7206",2019-09-23,12.54
"7207",2019-09-24,9.86
"7208",2019-09-25,9.35
"7209",2019-09-26,9.14
"7210",2019-09-27,10.65
"7211",2019-09-28,11
"7212",2019-09-29,14.52
"7213",2019-09-30,16
"7214",2019-10-01,17.07
"7215",2019-10-02,14.71
"7216",2019-10-03,11.03
"7217",2019-10-04,8.92
"7218",2019-10-05,12.19
"7219",2019-10-06,14.39
"7220",2019-10-07,10.19
"7221",2019-10-08,7.61
"7222",2019-10-09,6.29
"7223",2019-10-10,14.33
"7224",2019-10-11,15.05
"7225",2019-10-12,12.71
"7226",2019-10-13,10.27
"7227",2019-10-14,7.62
"7228",2019-10-15,7.74
"7229",2019-10-16,11.25
"7230",2019-10-17,7.39
"7231",2019-10-18,8.51
"7232",2019-10-19,14.06
"7233",2019-10-20,10.25
"7234",2019-10-21,5.03
"7235",2019-10-22,6.76
"7236",2019-10-23,14.46
"7237",2019-10-24,12.34
"7238",2019-10-25,14.13
"7239",2019-10-26,12.17
"7240",2019-10-27,9.04
"7241",2019-10-28,6.28
"7242",2019-10-29,9.42
"7243",2019-10-30,10.65
"7244",2019-10-31,6.2
"7245",2019-11-01,13.36
"7246",2019-11-02,9.85
"7247",2019-11-03,18.36
"7248",2019-11-04,10.38
"7249",2019-11-05,6.77
"7250",2019-11-06,9.99
"7251",2019-11-07,9.38
"7252",2019-11-08,7.48
"7253",2019-11-09,19.62
"7254",2019-11-10,15.52
"7255",2019-11-11,8.39
"7256",2019-11-12,5.53
"7257",2019-11-13,19.6
"7258",2019-11-14,11.95
"7259",2019-11-15,11.65
"7260",2019-11-16,17.02
"7261",2019-11-17,12.9
"7262",2019-11-18,7.52
"7263",2019-11-19,7.79
"7264",2019-11-20,11.89
"7265",2019-11-21,11.47
"7266",2019-11-22,6.58
"7267",2019-11-23,4.18
"7268",2019-11-24,10.65
"7269",2019-11-25,8.3
"7270",2019-11-26,4.28
"7271",2019-11-27,4.64
"7272",2019-11-28,6
"7273",2019-11-29,10.77
"7274",2019-11-30,6.07
"7275",2019-12-01,10.07
"7276",2019-12-02,20.12
"7277",2019-12-03,13.2
"7278",2019-12-04,7.41
"7279",2019-12-05,10.24
"7280",2019-12-06,7.14
"7281",2019-12-07,6.59
"7282",2019-12-08,5.82
"7283",2019-12-09,4.96
"7284",2019-12-10,6.35
"7285",2019-12-11,6.98
"7286",2019-12-12,10.62
"7287",2019-12-13,5.9
"7288",2019-12-14,14.06
"7289",2019-12-15,10.39
"7290",2019-12-16,8.27
"7291",2019-12-17,8.77
"7292",2019-12-18,16.42
"7293",2019-12-19,19.51
"7294",2019-12-20,15.29
"7295",2019-12-21,13.64
"7296",2019-12-22,12.66
"7297",2019-12-23,12.15
"7298",2019-12-24,20.03
"7299",2019-12-25,11.49
"7300",2019-12-26,11.61
"7301",2019-12-27,9.46
"7302",2019-12-28,8.52
"7303",2019-12-29,7.79
"7304",2019-12-30,5.11
"7305",2019-12-31,11.11
"7306",2020-01-01,10.12
"7307",2020-01-02,8.33
"7308",2020-01-03,9.9
"7309",2020-01-04,16.65
"7310",2020-01-05,18.33
"7311",2020-01-06,10.65
"7312",2020-01-07,5.98
"7313",2020-01-08,17.35
"7314",2020-01-09,14.53
"7315",2020-01-10,13.15
"7316",2020-01-11,12.29
"7317",2020-01-12,8.33
"7318",2020-01-13,8.02
"7319",2020-01-14,7.18
"7320",2020-01-15,4.33
"7321",2020-01-16,4.34
"7322",2020-01-17,15.94
"7323",2020-01-18,14.3
"7324",2020-01-19,8.94
"7325",2020-01-20,15.36
"7326",2020-01-21,24.31
"7327",2020-01-22,23.08
"7328",2020-01-23,10.86
"7329",2020-01-24,6.93
"7330",2020-01-25,6.43
"7331",2020-01-26,11.82
"7332",2020-01-27,5.01
"7333",2020-01-28,10.5
"7334",2020-01-29,9.46
"7335",2020-01-30,5.72
"7336",2020-01-31,4.21
"7337",2020-02-01,11.35
"7338",2020-02-02,16.76
"7339",2020-02-03,4.93
"7340",2020-02-04,4.2
"7341",2020-02-05,6.76
"7342",2020-02-06,14.3
"7343",2020-02-07,15.93
"7344",2020-02-08,14.54
"7345",2020-02-09,12.44
"7346",2020-02-10,9.28
"7347",2020-02-11,6.43
"7348",2020-02-12,7.34
"7349",2020-02-13,7.01
"7350",2020-02-14,9.21
"7351",2020-02-15,15.78
"7352",2020-02-16,10.49
"7353",2020-02-17,4.39
"7354",2020-02-18,7.04
"7355",2020-02-19,5.45
"7356",2020-02-20,7.13
"7357",2020-02-21,24
"7358",2020-02-22,21.42
"7359",2020-02-23,12.59
"7360",2020-02-24,10.37
"7361",2020-02-25,9.5
"7362",2020-02-26,7.28
"7363",2020-02-27,18
"7364",2020-02-28,16.32
"7365",2020-02-29,14.2
"7366",2020-03-01,12.79
"7367",2020-03-02,8.07
"7368",2020-03-03,7.04
"7369",2020-03-04,6.12
"7370",2020-03-05,9.53
"7371",2020-03-06,12.28
"7372",2020-03-07,24.1
"7373",2020-03-08,16.87
"7374",2020-03-09,14.11
"7375",2020-03-10,7.01
"7376",2020-03-11,6.01
"7377",2020-03-12,4.86
"7378",2020-03-13,7.43
"7379",2020-03-14,8.12
"7380",2020-03-15,6.48
"7381",2020-03-16,8.59
"7382",2020-03-17,9.97
"7383",2020-03-18,8.83
"7384",2020-03-19,12.2
"7385",2020-03-20,12.55
"7386",2020-03-21,8.14
"7387",2020-03-22,7.28
"7388",2020-03-23,7.97
"7389",2020-03-24,8.95
"7390",2020-03-25,11.83
"7391",2020-03-26,10.63
"7392",2020-03-27,9.34
"7393",2020-03-28,10.62
"7394",2020-03-29,7.61
"7395",2020-03-30,7.82
"7396",2020-03-31,14.04
"7397",2020-04-01,16.24
"7398",2020-04-02,10.51
"7399",2020-04-03,8.22
"7400",2020-04-04,6.65
"7401",2020-04-05,10.06
"7402",2020-04-06,14.95
"7403",2020-04-07,9.3
"7404",2020-04-08,9.28
"7405",2020-04-09,14.1
"7406",2020-04-10,13.26
"7407",2020-04-11,13.45
"7408",2020-04-12,16.09
"7409",2020-04-13,14.78
"7410",2020-04-14,11.69
"7411",2020-04-15,15.1
"7412",2020-04-16,15.99
"7413",2020-04-17,12.82
